# Generated from libretro-database's Sony - PlayStation DAT.
# Source: https://github.com/libretro/libretro-database
# License: CC-BY-SA-4.0
namearmennoir	Armen Noir (Japan)
namearmoredcore2	Armored Core 2 (Europe)
namearmoredcore2anotherage	Armored Core 2 - Another Age (Asia)
namearmoredcore3	Armored Core 3 (Europe)
namearmoredcore3silentline	Armored Core 3 - Silent Line (Japan)
namearmoredcoreformulafront	Armored Core - Formula Front (Japan)
namearmoredcorelastraven	Armored Core - Last Raven (Europe)
namearmoredcorenexus	Armored Core - Nexus (Europe) (Disc 1) (Evolution)
namearmoredcoreninebreaker	Armored Core - Nine Breaker (Europe)
namearmymenairattack2	Army Men - Air Attack 2 (USA)
namearmymenairattackbladesrevenge	Army Men - Air Attack - Blade's Revenge (Europe) (En,Fr,De,Es,It)
namearmymengreenrogue	Army Men - Green Rogue (Europe) (En,Fr,De,Es,It)
namearmymenmajormalfunction	Army Men - Major Malfunction (Europe, Australia)
namearmymenrts	Army Men - RTS (Europe)
namearmymensargesheroes2	Army Men - Sarge's Heroes 2 (Europe) (En,Fr,De,Es,It)
namearmymensargeswar	Army Men - Sarge's War (Europe) (En,Fr,De,Es,It)
namearmymensoldiersofmisfortune	Army Men - Soldiers of Misfortune (USA) (En,Fr,De,Es,It)
namearthurandtheinvisibles	Arthur and the Invisibles (USA) (En,Fr,Es)
namearthurandtheminimoys	Arthur and the Minimoys (Europe) (En,Fr,De,Es,It,Nl,Sv)
nameartlistcollectionthedogisland	Artlist Collection - The Dog Island (Europe, Australia) (En,Fr,De,Es,It,Nl)
nameartlistcollectionthedogislandhitotsunohananomonogatari	Artlist Collection - The Dog Island - Hitotsu no Hana no Monogatari (Japan)
nameartoffightinganthology	Art of Fighting Anthology (Europe)
nameartonelicoiimelodyofmetafalica	Ar Tonelico II - Melody of Metafalica (Europe)
nameartonelicoiisekainihibikushoujotachinometafalica	Ar Tonelico II - Sekai ni Hibiku Shoujotachi no Metafalica (Japan)
nameartonelicomelodyofelemia	Ar Tonelico - Melody of Elemia (Europe)
nameartonelicosekainoowarideutaitsuzukerushoujo	Ar Tonelico - Sekai no Owari de Utai Tsuzukeru Shoujo (Japan)
nameashitanojoemasshironimoetsukiro	Ashita no Joe - Masshiro ni Moe Tsukiro! (Japan)
nameasobiniikuyochikyuupinchnokonyakusengen	Asobi ni Iku yo! Chikyuu Pinch no Kon'yaku Sengen (Japan)
nameassaultsuitsvalken	Assault Suits Valken (Europe)
nameasterixattheolympicgames	Asterix at the Olympic Games (Europe) (En,De,Es,It,Nl)
nameasterixauxjeuxolympiques	Asterix aux Jeux Olympiques (France)
nameasterixobelixkickbuttix	Asterix & Obelix - Kick Buttix (USA)
nameasterixobelixxxl	Asterix & Obelix XXL (Europe) (En,Fr,De,Es,It)
nameasterixobelixxxl2	Asterix & Obelix XXL 2 (Europe) (En,Es,It,Nl)
nameastroboy	Astro Boy (Europe) (En,Fr,De,Es,It)
nameastroboyatom	Astro Boy Atom (Korea)
nameastroboytetsuwanatom	Astro Boy - Tetsuwan Atom (Japan, Asia)
nameastroboythevideogame	Astro Boy - The Video Game (Europe) (En,Fr,De,Es,It)
nameastrokyuudankessenvictorykyuudanhen	Astro Kyuudan - Kessen!! Victory Kyuudanhen (Japan)
nameatarianthology	Atari Anthology (Europe)
